num_features,reduction_methos,sensivity_mean,sensivity_std,specificity_mean,specificity_std,precision_mean,precision_std
1,None,0.31,0.27467152099270215,0.9233333333333335,0.06828287809055222,0.22783463646083937,0.06828287809055222
4,None,0.4800000000000001,0.23357130721806468,0.9422222222222221,0.027115563285515756,0.4749170555610718,0.027115563285515756
7,None,0.4800000000000001,0.2070963275601209,0.9422222222222221,0.02965276874258976,0.48887622607571457,0.02965276874258976
10,None,0.545,0.20337431281042134,0.9494444444444443,0.020192828997828118,0.5410312678594946,0.020192828997828118
13,None,0.5650000000000001,0.23576117859675993,0.9516666666666665,0.020462753476387062,0.5513190730837789,0.020462753476387062
16,None,0.545,0.22540087745072238,0.9494444444444443,0.028017484253021592,0.5480582549918934,0.028017484253021592
19,None,0.6,0.2173067468400883,0.9555555555555554,0.019065981742568523,0.5920171748541313,0.019065981742568523
22,None,0.595,0.22662989897873384,0.9549999999999998,0.02349006736359492,0.5930998582314372,0.02349006736359492
25,None,0.5900000000000001,0.21705094128132943,0.9544444444444442,0.022801102180179823,0.5893947941749799,0.022801102180179823
28,None,0.6450000000000001,0.17865236261148817,0.9605555555555554,0.021187321829575678,0.6494254429780746,0.021187321829575678
31,None,0.635,0.2211711253004484,0.9594444444444445,0.02759818486705428,0.6410042318343431,0.02759818486705428
34,None,0.61,0.1559914527573012,0.9566666666666667,0.028182240562587845,0.6329515284623645,0.028182240562587845
37,None,0.63,0.16865480854231357,0.9588888888888889,0.023744178407147563,0.6397082470669427,0.023744178407147563
40,None,0.6050000000000001,0.17709068612185994,0.956111111111111,0.025044541938969166,0.6143947144075022,0.025044541938969166
43,None,0.6250000000000001,0.1550089603144856,0.9583333333333334,0.029888911836238846,0.6486436635260164,0.029888911836238846
46,None,0.65,0.1632993161855452,0.961111111111111,0.023715274953454987,0.6598170106865759,0.023715274953454987
49,None,0.6599999999999999,0.1559914527573012,0.9622222222222222,0.024399509765926815,0.6728089028274786,0.024399509765926815
52,None,0.68,0.19177533151523365,0.9644444444444444,0.020150326679608067,0.6808232537866405,0.020150326679608067
55,None,0.65,0.1649915822768611,0.961111111111111,0.022528750112215626,0.6581030189853718,0.022528750112215626
58,None,0.6900000000000001,0.17763883459298968,0.9655555555555555,0.023247933076259573,0.6996859155561538,0.023247933076259573
61,None,0.6799999999999999,0.14567848922274768,0.9644444444444444,0.025010285949828345,0.6976543626950814,0.025010285949828345
64,None,0.68,0.1398411797560202,0.9644444444444444,0.02225306501599973,0.693769428026394,0.02225306501599973
67,None,0.73,0.1602081978759722,0.9700000000000001,0.02114681840536327,0.7427610693400166,0.02114681840536327
70,None,0.72,0.16865480854231357,0.9688888888888888,0.023159256593871826,0.7333843749316895,0.023159256593871826
73,None,0.7050000000000001,0.1862644476126468,0.9672222222222222,0.02319624632610629,0.714767858149538,0.02319624632610629
76,None,0.7249999999999999,0.1798919428743575,0.9694444444444444,0.021476691675450372,0.7321710266521143,0.021476691675450372
79,None,0.7,0.1699673171197595,0.9666666666666666,0.026057865332352388,0.7210007215007215,0.026057865332352388
82,None,0.74,0.14681810363696826,0.971111111111111,0.024955378559885943,0.7609667556572591,0.024955378559885943
85,None,0.7100000000000001,0.1679947089113887,0.9677777777777777,0.026937920808841744,0.7279686248676018,0.026937920808841744
88,None,0.71,0.16633299933166198,0.9677777777777777,0.024539657442188813,0.7236110359891825,0.024539657442188813
91,None,0.7,0.16832508230603463,0.9666666666666666,0.023424278964210222,0.7130235365209117,0.023424278964210222
94,None,0.705,0.1847671206922078,0.9672222222222222,0.020696049734738545,0.7100199875803591,0.020696049734738545
97,None,0.705,0.16574746520602426,0.9672222222222221,0.02449069698238756,0.7215272979265441,0.02449069698238756
100,None,0.695,0.17392527130926086,0.9661111111111109,0.02392403386624986,0.7070026969597908,0.02392403386624986
103,None,0.7,0.17795130420052185,0.9666666666666666,0.022528750112215626,0.7084453781512605,0.022528750112215626
106,None,0.72,0.1636391694484477,0.9688888888888888,0.020984022924763382,0.7282906995750245,0.020984022924763382
109,None,0.725,0.14953632037438636,0.9694444444444443,0.020496244093683932,0.7343504349108064,0.020496244093683932
112,None,0.7350000000000001,0.16167525750370368,0.9705555555555554,0.017771989798533443,0.7386506761362057,0.017771989798533443
115,None,0.7150000000000001,0.16338434577536629,0.9683333333333334,0.02357749967837293,0.7277563357358754,0.02357749967837293
118,None,0.7100000000000001,0.17919573407620817,0.9677777777777778,0.022650199779882446,0.7179448621553886,0.022650199779882446
121,None,0.72,0.17981471945681568,0.9688888888888888,0.023159256593871826,0.7284207306804562,0.023159256593871826
124,None,0.72,0.17352553446427157,0.9688888888888888,0.022710681061860586,0.728488850293602,0.022710681061860586
127,None,0.72,0.15846485765339619,0.968888888888889,0.019807025121660653,0.725597281974991,0.019807025121660653
130,None,0.72,0.15491933384829668,0.9688888888888888,0.019101921419596504,0.7255216020948286,0.019101921419596504
133,None,0.7150000000000001,0.149164338901763,0.9683333333333334,0.019781037323298632,0.7208850518919169,0.019781037323298632
136,None,0.695,0.1499073788117924,0.9661111111111109,0.019850262512387567,0.7015126973055362,0.019850262512387567
139,None,0.69,0.14681810363696826,0.9655555555555557,0.020588062384721925,0.6976372079932451,0.020588062384721925
142,None,0.685,0.16507574019219176,0.9649999999999999,0.019431212428999513,0.6919469629957246,0.019431212428999513
145,None,0.6950000000000001,0.15356865999719257,0.9661111111111111,0.01914675114898196,0.6991560898681641,0.01914675114898196
148,None,0.6900000000000001,0.18378731669453627,0.9655555555555555,0.01848144437018466,0.690309762383561,0.01848144437018466
151,None,0.6699999999999999,0.17826322609494583,0.9633333333333333,0.018921540406584884,0.6707356459330144,0.018921540406584884
154,None,0.68,0.15311578770474468,0.9644444444444444,0.02114681840536325,0.6871291866028708,0.02114681840536325
157,None,0.68,0.1456784892227477,0.9644444444444445,0.02315925659387182,0.6925372856305687,0.02315925659387182
160,None,0.7,0.15634719199411434,0.9666666666666666,0.018702786922892744,0.7040794385502623,0.018702786922892744
163,None,0.6900000000000001,0.14681810363696826,0.9655555555555555,0.018481444370184657,0.6963567340811924,0.018481444370184657
166,None,0.6950000000000001,0.1499073788117924,0.9661111111111111,0.021024839969607377,0.7046834797992424,0.021024839969607377
169,None,0.69,0.1559914527573012,0.9655555555555555,0.021243896888444417,0.6963914047693829,0.021243896888444417
172,None,0.675,0.1783411213252725,0.9638888888888888,0.02082818866518888,0.677234080512449,0.02082818866518888
175,None,0.685,0.15284342024147168,0.9650000000000001,0.020629662876494245,0.6910698314413486,0.020629662876494245
178,None,0.685,0.15284342024147168,0.9649999999999999,0.020795232649821915,0.6917119883040936,0.020795232649821915
181,None,0.6950000000000001,0.16906606203887678,0.9661111111111109,0.021825156323831234,0.7002635376319587,0.021825156323831234
184,None,0.7000000000000001,0.1509230856356236,0.9666666666666666,0.021754333563834685,0.7080035233010061,0.021754333563834685
187,None,0.72,0.17191729277636836,0.9688888888888888,0.020150326679608057,0.7231449642474006,0.020150326679608057
190,None,0.725,0.1687371394276382,0.9694444444444444,0.019815680147252494,0.7277428885707253,0.019815680147252494
193,None,0.74,0.16295875415440425,0.971111111111111,0.020252182391840453,0.7448063340168604,0.020252182391840453
196,None,0.7350000000000001,0.17004901254246277,0.9705555555555556,0.02386662758347952,0.7462698552401069,0.02386662758347952
1,PCA,0.31,0.27467152099270215,0.9233333333333335,0.06828287809055222,0.22783463646083937,0.06828287809055222
4,PCA,0.48500000000000004,0.2310002405001153,0.9427777777777777,0.026969728495927308,0.4800519941518927,0.026969728495927308
7,PCA,0.4800000000000001,0.2070963275601209,0.9422222222222221,0.02965276874258976,0.48887622607571457,0.02965276874258976
10,PCA,0.54,0.19407902170679514,0.9488888888888887,0.019209337007244358,0.5349076813011255,0.019209337007244358
13,PCA,0.5700000000000001,0.2335713072180647,0.9522222222222221,0.02048787657176197,0.5568576521517696,0.02048787657176197
16,PCA,0.545,0.22540087745072238,0.9494444444444443,0.028017484253021592,0.5480582549918934,0.028017484253021592
19,PCA,0.6,0.2173067468400883,0.9555555555555554,0.019065981742568523,0.5920171748541313,0.019065981742568523
22,PCA,0.595,0.22662989897873384,0.9549999999999998,0.02349006736359492,0.5930998582314372,0.02349006736359492
25,PCA,0.5850000000000001,0.20956303745333207,0.9538888888888888,0.02313703436908959,0.5859405458089669,0.02313703436908959
28,PCA,0.6450000000000001,0.17865236261148817,0.9605555555555554,0.021187321829575678,0.6494254429780746,0.021187321829575678
31,PCA,0.635,0.2211711253004484,0.9594444444444445,0.02759818486705428,0.6410042318343431,0.02759818486705428
34,PCA,0.61,0.1559914527573012,0.9566666666666667,0.028182240562587845,0.6329515284623645,0.028182240562587845
37,PCA,0.625,0.1783411213252725,0.9583333333333333,0.024322084326969806,0.6337915804002761,0.024322084326969806
40,PCA,0.6050000000000001,0.17709068612185994,0.956111111111111,0.025044541938969166,0.6143947144075022,0.025044541938969166
43,PCA,0.6250000000000001,0.1550089603144856,0.9583333333333334,0.029888911836238846,0.6486436635260164,0.029888911836238846
46,PCA,0.65,0.1632993161855452,0.961111111111111,0.02470678530393766,0.6614307673003326,0.02470678530393766
49,PCA,0.6599999999999999,0.1559914527573012,0.9622222222222222,0.024399509765926815,0.6728089028274786,0.024399509765926815
52,PCA,0.68,0.19177533151523365,0.9644444444444444,0.020150326679608067,0.6808232537866405,0.020150326679608067
55,PCA,0.65,0.1649915822768611,0.961111111111111,0.022528750112215626,0.6581030189853718,0.022528750112215626
58,PCA,0.6900000000000001,0.17763883459298968,0.9655555555555555,0.023247933076259573,0.6996859155561538,0.023247933076259573
61,PCA,0.6799999999999999,0.14567848922274768,0.9644444444444444,0.025010285949828345,0.6976543626950814,0.025010285949828345
64,PCA,0.675,0.1399404635312222,0.9638888888888889,0.022414293401685582,0.6889275307931924,0.022414293401685582
67,PCA,0.73,0.1602081978759722,0.9700000000000001,0.02114681840536327,0.7427610693400166,0.02114681840536327
70,PCA,0.72,0.16865480854231357,0.9688888888888888,0.023159256593871826,0.7333843749316895,0.023159256593871826
73,PCA,0.7050000000000001,0.1862644476126468,0.9672222222222222,0.02319624632610629,0.714767858149538,0.02319624632610629
76,PCA,0.7249999999999999,0.1798919428743575,0.9694444444444444,0.021476691675450372,0.7321710266521143,0.021476691675450372
79,PCA,0.7,0.1699673171197595,0.9666666666666666,0.026057865332352388,0.7210007215007215,0.026057865332352388
82,PCA,0.74,0.14681810363696826,0.971111111111111,0.024955378559885943,0.7609667556572591,0.024955378559885943
85,PCA,0.7100000000000001,0.1679947089113887,0.9677777777777777,0.026937920808841744,0.7279686248676018,0.026937920808841744
88,PCA,0.71,0.16633299933166198,0.9677777777777777,0.024539657442188813,0.7236110359891825,0.024539657442188813
91,PCA,0.7,0.16832508230603463,0.9666666666666666,0.023424278964210222,0.7130235365209117,0.023424278964210222
94,PCA,0.705,0.1847671206922078,0.9672222222222222,0.020696049734738545,0.7100199875803591,0.020696049734738545
97,PCA,0.705,0.16574746520602426,0.9672222222222221,0.02449069698238756,0.7215272979265441,0.02449069698238756
100,PCA,0.695,0.17392527130926086,0.9661111111111109,0.02392403386624986,0.7070026969597908,0.02392403386624986
103,PCA,0.7,0.17795130420052185,0.9666666666666666,0.022528750112215626,0.7084453781512605,0.022528750112215626
106,PCA,0.72,0.1636391694484477,0.9688888888888888,0.020984022924763382,0.7282906995750245,0.020984022924763382
109,PCA,0.725,0.14953632037438636,0.9694444444444443,0.020496244093683932,0.7343504349108064,0.020496244093683932
112,PCA,0.7350000000000001,0.16167525750370368,0.9705555555555554,0.017771989798533443,0.7386506761362057,0.017771989798533443
115,PCA,0.7150000000000001,0.16338434577536629,0.9683333333333334,0.02357749967837293,0.7277563357358754,0.02357749967837293
118,PCA,0.7150000000000001,0.17802933590968775,0.9683333333333334,0.02268801947524707,0.7232080200501253,0.02268801947524707
121,PCA,0.72,0.17981471945681568,0.9688888888888888,0.023159256593871826,0.7284207306804562,0.023159256593871826
124,PCA,0.72,0.17352553446427157,0.9688888888888888,0.022710681061860586,0.728488850293602,0.022710681061860586
127,PCA,0.72,0.15846485765339619,0.968888888888889,0.019807025121660653,0.725597281974991,0.019807025121660653
130,PCA,0.72,0.15491933384829668,0.9688888888888888,0.019101921419596504,0.7255216020948286,0.019101921419596504
133,PCA,0.7150000000000001,0.149164338901763,0.9683333333333334,0.019781037323298632,0.7208850518919169,0.019781037323298632
136,PCA,0.695,0.1499073788117924,0.9661111111111109,0.019850262512387567,0.7015126973055362,0.019850262512387567
139,PCA,0.69,0.14681810363696826,0.9655555555555557,0.020588062384721925,0.6976372079932451,0.020588062384721925
142,PCA,0.685,0.16507574019219176,0.9649999999999999,0.019431212428999513,0.6919469629957246,0.019431212428999513
145,PCA,0.6950000000000001,0.15356865999719257,0.9661111111111111,0.01914675114898196,0.6991560898681641,0.01914675114898196
148,PCA,0.6900000000000001,0.18378731669453627,0.9655555555555555,0.01848144437018466,0.690309762383561,0.01848144437018466
151,PCA,0.6699999999999999,0.17826322609494583,0.9633333333333333,0.018921540406584884,0.6707356459330144,0.018921540406584884
154,PCA,0.68,0.15311578770474468,0.9644444444444444,0.02114681840536325,0.6871291866028708,0.02114681840536325
157,PCA,0.68,0.1456784892227477,0.9644444444444445,0.02315925659387182,0.6925372856305687,0.02315925659387182
160,PCA,0.7,0.15634719199411434,0.9666666666666666,0.018702786922892744,0.7040794385502623,0.018702786922892744
163,PCA,0.6900000000000001,0.14681810363696826,0.9655555555555555,0.018481444370184657,0.6963567340811924,0.018481444370184657
166,PCA,0.6950000000000001,0.1499073788117924,0.9661111111111111,0.021024839969607377,0.7046834797992424,0.021024839969607377
169,PCA,0.69,0.1559914527573012,0.9655555555555555,0.021243896888444417,0.6963914047693829,0.021243896888444417
172,PCA,0.675,0.1783411213252725,0.9638888888888888,0.02082818866518888,0.677234080512449,0.02082818866518888
175,PCA,0.685,0.15284342024147168,0.9650000000000001,0.020629662876494245,0.6910698314413486,0.020629662876494245
178,PCA,0.685,0.15284342024147168,0.9649999999999999,0.020795232649821915,0.6917119883040936,0.020795232649821915
181,PCA,0.6950000000000001,0.16906606203887678,0.9661111111111109,0.021825156323831234,0.7002635376319587,0.021825156323831234
184,PCA,0.7000000000000001,0.1509230856356236,0.9666666666666666,0.021754333563834685,0.7080035233010061,0.021754333563834685
187,PCA,0.72,0.17191729277636836,0.9688888888888888,0.020150326679608057,0.7231449642474006,0.020150326679608057
190,PCA,0.725,0.1687371394276382,0.9694444444444444,0.019815680147252494,0.7277428885707253,0.019815680147252494
193,PCA,0.74,0.16295875415440425,0.971111111111111,0.020252182391840453,0.7448063340168604,0.020252182391840453
196,PCA,0.7350000000000001,0.17004901254246277,0.9705555555555556,0.02386662758347952,0.7462698552401069,0.02386662758347952
