label,num_features,reduction_methos,sensivity,specificity,precision
disco,100,LDA,0.75,0.8,0.29411764705882354
disco,103,LDA,0.75,0.8,0.29411764705882354
disco,106,LDA,0.7,0.8055555555555556,0.2857142857142857
disco,109,LDA,0.8,0.8222222222222222,0.3333333333333333
disco,112,LDA,0.85,0.8111111111111111,0.3333333333333333
disco,115,LDA,0.85,0.8166666666666667,0.34
disco,118,LDA,0.8,0.8222222222222222,0.3333333333333333
disco,121,LDA,0.8,0.8277777777777777,0.3404255319148936
disco,124,LDA,0.8,0.8166666666666667,0.32653061224489793
disco,127,LDA,0.8,0.8277777777777777,0.3404255319148936
disco,130,LDA,0.8,0.8166666666666667,0.32653061224489793
disco,133,LDA,0.8,0.8222222222222222,0.3333333333333333
disco,136,LDA,0.8,0.8166666666666667,0.32653061224489793
disco,139,LDA,0.8,0.8277777777777777,0.3404255319148936
disco,142,LDA,0.9,0.8555555555555555,0.4090909090909091
disco,145,LDA,0.9,0.8444444444444444,0.391304347826087
disco,148,LDA,0.9,0.8444444444444444,0.391304347826087
disco,151,LDA,0.85,0.85,0.38636363636363635
disco,154,LDA,0.85,0.85,0.38636363636363635
disco,157,LDA,0.85,0.8555555555555555,0.3953488372093023
disco,160,LDA,0.85,0.8611111111111112,0.40476190476190477
disco,163,LDA,0.85,0.8388888888888889,0.3695652173913043
disco,166,LDA,0.9,0.8055555555555556,0.33962264150943394
disco,169,LDA,0.9,0.8388888888888889,0.3829787234042553
disco,172,LDA,0.85,0.85,0.38636363636363635
disco,175,LDA,0.9,0.8666666666666667,0.42857142857142855
disco,178,LDA,0.9,0.85,0.4
disco,181,LDA,0.9,0.8444444444444444,0.391304347826087
disco,184,LDA,0.9,0.85,0.4
disco,187,LDA,0.9,0.8555555555555555,0.4090909090909091
disco,190,LDA,0.9,0.8333333333333334,0.375
disco,193,LDA,0.9,0.8388888888888889,0.3829787234042553
disco,196,LDA,0.9,0.8444444444444444,0.391304347826087
hiphop,1,None,0.95,0.7222222222222222,0.2753623188405797
hiphop,4,None,0.55,0.8611111111111112,0.3055555555555556
hiphop,7,None,0.6,0.8722222222222222,0.34285714285714286
hiphop,10,None,0.6,0.8722222222222222,0.34285714285714286
hiphop,13,None,0.6,0.8722222222222222,0.34285714285714286
hiphop,16,None,0.6,0.8611111111111112,0.32432432432432434
hiphop,19,None,0.65,0.8555555555555555,0.3333333333333333
hiphop,22,None,0.6,0.8722222222222222,0.34285714285714286
hiphop,25,None,0.6,0.8555555555555555,0.3157894736842105
hiphop,28,None,0.55,0.8833333333333333,0.34375
hiphop,31,None,0.55,0.8777777777777778,0.3333333333333333
hiphop,34,None,0.55,0.8777777777777778,0.3333333333333333
hiphop,37,None,0.5,0.9055555555555556,0.37037037037037035
hiphop,40,None,0.5,0.9055555555555556,0.37037037037037035
hiphop,43,None,0.5,0.9,0.35714285714285715
hiphop,46,None,0.45,0.9277777777777778,0.4090909090909091
hiphop,49,None,0.55,0.9222222222222223,0.44
hiphop,52,None,0.55,0.9333333333333333,0.4782608695652174
hiphop,55,None,0.6,0.9388888888888889,0.5217391304347826
hiphop,58,None,0.6,0.9333333333333333,0.5
hiphop,61,None,0.6,0.9388888888888889,0.5217391304347826
hiphop,64,None,0.6,0.9388888888888889,0.5217391304347826
hiphop,67,None,0.5,0.9444444444444444,0.5
hiphop,70,None,0.55,0.9444444444444444,0.5238095238095238
hiphop,73,None,0.45,0.9444444444444444,0.47368421052631576
hiphop,76,None,0.4,0.9388888888888889,0.42105263157894735
hiphop,79,None,0.4,0.95,0.47058823529411764
hiphop,82,None,0.45,0.9388888888888889,0.45
hiphop,85,None,0.35,0.9333333333333333,0.3684210526315789
hiphop,88,None,0.4,0.9444444444444444,0.4444444444444444
