num_features,reduction_methos,sensivity_mean,sensivity_std,specificity_mean,specificity_std,precision_mean,precision_std
1,None,0.265,0.3206330543714349,0.9183333333333332,0.09188806036618732,0.18432280206473756,0.09188806036618732
4,None,0.40499999999999997,0.2994903077637813,0.9338888888888889,0.04111361353745248,0.32083864343132074,0.04111361353745248
7,None,0.38499999999999995,0.29349427403083844,0.9316666666666666,0.05418367887326797,0.31817712988765623,0.05418367887326797
10,None,0.375,0.3360307525609325,0.9305555555555556,0.04723129905502537,0.2840015695593499,0.04723129905502537
13,None,0.37,0.32761766334148307,0.93,0.044920292156911415,0.2789054044066321,0.044920292156911415
16,None,0.39,0.33730961708462714,0.9322222222222223,0.040470484087845156,0.3910272988505747,0.040470484087845156
19,None,0.44000000000000006,0.30983866769659335,0.9377777777777778,0.03802388968210548,0.4589196058617965,0.03802388968210548
22,None,0.43000000000000005,0.3001851280645181,0.9366666666666668,0.036401962593498115,0.41069601708920594,0.036401962593498115
25,None,0.41500000000000004,0.2963200221982233,0.9349999999999999,0.034050918057757736,0.39325563325563323,0.034050918057757736
28,None,0.43,0.28106938645110396,0.9366666666666668,0.028352087717043895,0.4125761819879467,0.028352087717043895
31,None,0.45,0.25276251480171835,0.9388888888888888,0.03109788078471603,0.4470856676003735,0.03109788078471603
34,None,0.45499999999999996,0.2842631800911886,0.9394444444444444,0.027771604252248082,0.4419334357398873,0.027771604252248082
37,None,0.48500000000000004,0.30097065194688555,0.9427777777777777,0.03333847696940025,0.47655927405927406,0.03333847696940025
40,None,0.48,0.28205594401741574,0.9422222222222221,0.02660486666084144,0.4656291544831099,0.02660486666084144
43,None,0.5000000000000001,0.2697735676039774,0.9444444444444443,0.024567591039669608,0.4902960518934149,0.024567591039669608
46,None,0.5349999999999999,0.2759327615360106,0.9483333333333333,0.02512656576753443,0.5322923580360651,0.02512656576753443
49,None,0.53,0.2626785107312739,0.9477777777777778,0.02761681760341813,0.5337163239337153,0.02761681760341813
52,None,0.54,0.25033311140691444,0.9488888888888887,0.029606472432164938,0.5510168952956678,0.029606472432164938
55,None,0.535,0.25825267558041765,0.9483333333333333,0.027722166555276987,0.5393907589048254,0.027722166555276987
58,None,0.5349999999999999,0.27391198910923514,0.9483333333333333,0.028694741731157516,0.5350246620387286,0.028694741731157516
61,None,0.5650000000000001,0.2593260495977988,0.9516666666666668,0.029865955679368023,0.5797697994437125,0.029865955679368023
64,None,0.5650000000000001,0.2667187449147302,0.9516666666666665,0.02905106426114325,0.571115415236105,0.02905106426114325
67,None,0.58,0.25516878945339516,0.9533333333333331,0.025952367468673864,0.5799010572760573,0.025952367468673864
70,None,0.58,0.27304863221696524,0.9533333333333334,0.024595492912420726,0.570381026867869,0.024595492912420726
73,None,0.5700000000000001,0.2869378562220979,0.9522222222222221,0.02711556328551575,0.5561578914347793,0.02711556328551575
76,None,0.58,0.2637338725980331,0.9533333333333334,0.023453541035537137,0.5692031381930762,0.023453541035537137
79,None,0.58,0.26583202716502513,0.9533333333333334,0.02711556328551575,0.5717495711539324,0.02711556328551575
82,None,0.595,0.26188419832691956,0.9549999999999998,0.023490067363594918,0.5857407986750092,0.023490067363594918
85,None,0.595,0.2733028438279493,0.9550000000000001,0.025044541938969146,0.5867640114779703,0.025044541938969146
88,None,0.58,0.27100635498903797,0.9533333333333334,0.027864063516746713,0.5782034183718514,0.027864063516746713
91,None,0.605,0.25868255964920917,0.956111111111111,0.02378025832221037,0.5993952148156954,0.02378025832221037
94,None,0.5999999999999999,0.25819888974716115,0.9555555555555554,0.023859442086528012,0.5948812044479013,0.023859442086528012
97,None,0.5999999999999999,0.253859103528797,0.9555555555555554,0.022680460581325713,0.5935964912280701,0.022680460581325713
100,None,0.595,0.26188419832691956,0.9549999999999998,0.023196246326106288,0.5875200933367901,0.023196246326106288
103,None,0.595,0.24771175004652307,0.9549999999999998,0.02435026751640962,0.5922556390977445,0.02435026751640962
106,None,0.6099999999999999,0.24698178070456936,0.9566666666666667,0.023686336230102936,0.6077155276298163,0.023686336230102936
109,None,0.59,0.24698178070456936,0.9544444444444442,0.02368633623010296,0.5873019794215447,0.02368633623010296
112,None,0.605,0.25435102603379534,0.956111111111111,0.022748400206039913,0.5986212530989408,0.022748400206039913
115,None,0.5900000000000001,0.25144029554194813,0.9544444444444444,0.02108185106778921,0.5812852023850476,0.02108185106778921
118,None,0.5799999999999998,0.2440400695696417,0.9533333333333334,0.022406642166302487,0.5744541028971974,0.022406642166302487
121,None,0.615,0.23576117859675993,0.9572222222222221,0.020294471396737023,0.6078302090066796,0.020294471396737023
124,None,0.6199999999999999,0.22876479915697986,0.9577777777777777,0.020819954551933636,0.6147582179116705,0.020819954551933636
127,None,0.61,0.2354664401659915,0.9566666666666664,0.02172278266461509,0.6043716108452951,0.02172278266461509
130,None,0.6199999999999999,0.2335713072180647,0.9577777777777777,0.02162785380837991,0.6149816184847143,0.02162785380837991
133,None,0.615,0.24042785935817748,0.9572222222222221,0.02095949454358653,0.6067481203007519,0.02095949454358653
136,None,0.625,0.24523231615936936,0.9583333333333333,0.02066288296705684,0.6155066833751045,0.02066288296705684
139,None,0.615,0.24042785935817748,0.9572222222222221,0.020294471396737006,0.6058515495512401,0.020294471396737006
