num_features,reduction_methos,sensivity_mean,sensivity_std,specificity_mean,specificity_std,precision_mean,precision_std
1,None,0.26,0.3204163957519444,0.9177777777777777,0.09172930893651071,0.17935654025637046,0.09172930893651071
4,None,0.41000000000000003,0.29702225879927285,0.9344444444444443,0.04047048408784513,0.3255810550158377,0.04047048408784513
7,None,0.3949999999999999,0.2994903077637813,0.9327777777777779,0.05376433359142,0.32603897199291937,0.05376433359142
10,None,0.375,0.3360307525609325,0.9305555555555556,0.04723129905502537,0.2840015695593499,0.04723129905502537
13,None,0.37,0.32761766334148307,0.93,0.044920292156911415,0.2789054044066321,0.044920292156911415
16,None,0.4,0.3324989557210001,0.9333333333333333,0.03945791806048616,0.3953410243407708,0.03945791806048616
19,None,0.445,0.3077246243712785,0.9383333333333332,0.03844098321677209,0.44709008777066855,0.03844098321677209
22,None,0.43000000000000005,0.29646060259145546,0.9366666666666668,0.036213056478756486,0.4165652899863425,0.036213056478756486
25,None,0.41500000000000004,0.29159522934673976,0.9349999999999999,0.035722025420420585,0.4065167022519963,0.035722025420420585
28,None,0.425,0.28111879655721667,0.9361111111111111,0.03199472693179813,0.4222626933580281,0.03199472693179813
31,None,0.45,0.25276251480171835,0.9388888888888888,0.03186046395200971,0.451813363276345,0.03186046395200971
34,None,0.45499999999999996,0.2871797733515058,0.9394444444444444,0.02801748425302158,0.4447460769253938,0.02801748425302158
37,None,0.49000000000000005,0.2960855732160327,0.9433333333333334,0.0345259887005079,0.4913852813852813,0.0345259887005079
40,None,0.48,0.2780887148615228,0.9422222222222223,0.026604866660841445,0.4703300865800865,0.026604866660841445
43,None,0.4950000000000001,0.270236521916964,0.9438888888888888,0.025720082304395035,0.48981519288314423,0.025720082304395035
46,None,0.545,0.2712624805116501,0.9494444444444443,0.024630325804697383,0.5439757247803592,0.024630325804697383
49,None,0.54,0.2579836342785246,0.9488888888888887,0.02509242175696935,0.5377914089084166,0.02509242175696935
52,None,0.535,0.24949949899749302,0.9483333333333333,0.0291688711688932,0.5452206920672393,0.0291688711688932
55,None,0.5349999999999999,0.26039499909859165,0.9483333333333333,0.0300947292688737,0.5470719242830226,0.0300947292688737
58,None,0.55,0.26562295750848713,0.9499999999999998,0.02696336996029822,0.5519618914759581,0.02696336996029822
61,None,0.56,0.26853512081497105,0.9511111111111109,0.028182240562587852,0.5637895243158402,0.028182240562587852
64,None,0.5650000000000001,0.2667187449147302,0.9516666666666665,0.02747364368615292,0.5654113221981385,0.02747364368615292
67,None,0.575,0.27512623365365296,0.9527777777777777,0.02774689641439203,0.5695837495837497,0.02774689641439203
70,None,0.58,0.28596814119369623,0.9533333333333331,0.027986867388611204,0.5706849673860039,0.027986867388611204
73,None,0.575,0.2850438562747845,0.9527777777777777,0.028358134872432512,0.5651885339948337,0.028358134872432512
76,None,0.58,0.2616188916046478,0.9533333333333331,0.022710681061860586,0.5699041534996913,0.022710681061860586
