num_features,reduction_methos,sensivity_mean,sensivity_std,specificity_mean,specificity_std,precision_mean,precision_std
1,None,0.23000000000000004,0.19465068427541912,0.9144444444444444,0.05038942994523516,0.21001288531530465,0.05038942994523516
4,None,0.33499999999999996,0.2528174572031502,0.9261111111111109,0.05635535401295895,0.33827432216905906,0.05635535401295895
7,None,0.41999999999999993,0.19888578520235062,0.9355555555555556,0.042000718525436555,0.4386482156529845,0.042000718525436555
10,None,0.44000000000000006,0.19407902170679517,0.9377777777777776,0.036925758757376345,0.4596277250441337,0.036925758757376345
13,None,0.51,0.22335820757001273,0.9455555555555556,0.03626983162176323,0.522206583434289,0.03626983162176323
16,None,0.49499999999999994,0.24318488622628026,0.9438888888888888,0.048037622429969194,0.5283388902119552,0.048037622429969194
19,None,0.52,0.232379000772445,0.9466666666666667,0.04344556532923014,0.5410457941355773,0.04344556532923014
22,None,0.5050000000000001,0.21788121126481333,0.945,0.04282945411650371,0.5374212110736611,0.04282945411650371
25,None,0.51,0.21317702607092642,0.9455555555555556,0.0400445568022978,0.537404142480042,0.0400445568022978
28,None,0.515,0.18265024257063311,0.946111111111111,0.03946226340690761,0.5480374771726232,0.03946226340690761
31,None,0.52,0.19321835661585918,0.9466666666666667,0.03769780933333177,0.5476539201539201,0.03769780933333177
34,None,0.55,0.19293061504650375,0.95,0.036194111640170494,0.5729399449020192,0.036194111640170494
37,None,0.555,0.18922355972646632,0.9505555555555555,0.03967028029326177,0.586752682989525,0.03967028029326177
40,None,0.55,0.2041241452319315,0.95,0.04190262407031393,0.5801184958832016,0.04190262407031393
43,None,0.56,0.22459840703897355,0.9511111111111111,0.03865006029094686,0.5831670427955258,0.03865006029094686
46,None,0.595,0.17392527130926086,0.9549999999999998,0.02921586092334873,0.6125858451721623,0.02921586092334873
49,None,0.62,0.17826322609494585,0.9577777777777777,0.03406602159279086,0.6479818031430934,0.03406602159279086
52,None,0.65,0.18257418583505539,0.961111111111111,0.032394177193585005,0.6783003694231315,0.032394177193585005
55,None,0.655,0.14230249470757708,0.9616666666666666,0.031366893856075814,0.6831576426698931,0.031366893856075814
58,None,0.65,0.15456030825826172,0.961111111111111,0.027090257108014434,0.6672965501990269,0.027090257108014434
61,None,0.6500000000000001,0.135400640077266,0.961111111111111,0.02442760362643133,0.6643906390307319,0.02442760362643133
64,None,0.6599999999999999,0.13291601358251257,0.9622222222222222,0.02781479015632382,0.6823779794670842,0.02781479015632382
67,None,0.655,0.14804278660801634,0.9616666666666667,0.03861899288947061,0.7060849399138873,0.03861899288947061
70,None,0.665,0.1395429045928965,0.9627777777777778,0.030547136887382094,0.6983355314276367,0.030547136887382094
73,None,0.655,0.12572014777097407,0.9616666666666666,0.032335899944799046,0.6888121463160163,0.032335899944799046
76,None,0.675,0.1359125535858341,0.9638888888888888,0.03167153958608715,0.7092166167166167,0.03167153958608715
79,None,0.6799999999999999,0.13374935098492585,0.9644444444444444,0.03011181722100422,0.7104515913223344,0.03011181722100422
82,None,0.665,0.13343745934165396,0.9627777777777778,0.02940306899614934,0.6931526076262917,0.02940306899614934
85,None,0.645,0.13426756040748553,0.9605555555555556,0.031366893856075814,0.6740312587023112,0.031366893856075814
88,None,0.67,0.11352924243950933,0.9633333333333333,0.03188198402467755,0.705398336807505,0.03188198402467755
91,None,0.655,0.14033689623347254,0.9616666666666666,0.03566437821972681,0.6939834175572005,0.03566437821972681
94,None,0.665,0.1292069829554287,0.9627777777777776,0.033235452999422425,0.7047738649876292,0.033235452999422425
97,None,0.67,0.13374935098492585,0.9633333333333333,0.034862064076296585,0.7114454585662017,0.034862064076296585
100,None,0.6599999999999999,0.15238839267549947,0.9622222222222222,0.03392479377053181,0.6962963238134863,0.03392479377053181
103,None,0.635,0.1395429045928965,0.9594444444444443,0.03354357565561639,0.675044760753946,0.03354357565561639
106,None,0.645,0.13426756040748553,0.9605555555555554,0.029911850375176404,0.6739432243882708,0.029911850375176404
109,None,0.635,0.14151953143569185,0.9594444444444443,0.033338476969400274,0.6697161770691181,0.033338476969400274
112,None,0.6499999999999999,0.15456030825826172,0.961111111111111,0.03444643562544125,0.6831970575004631,0.03444643562544125
115,None,0.66,0.14491376746189438,0.9622222222222222,0.03107581772356006,0.6880595136605367,0.03107581772356006
118,None,0.6649999999999999,0.13343745934165396,0.9627777777777778,0.02747364368615291,0.6888850250626566,0.02747364368615291
121,None,0.675,0.15138251770487457,0.9638888888888889,0.025425055958788852,0.6945535882717546,0.025425055958788852
124,None,0.6599999999999999,0.14491376746189438,0.9622222222222222,0.02731716876234929,0.6857047790918759,0.02731716876234929
127,None,0.645,0.15536694915228558,0.9605555555555556,0.03254731703788938,0.6779392247422937,0.03254731703788938
130,None,0.6549999999999999,0.16064107680028653,0.9616666666666666,0.032861892490423115,0.686193871487989,0.032861892490423115
133,None,0.6399999999999999,0.14869805348796974,0.96,0.030631219449089368,0.6679692430331816,0.030631219449089368
136,None,0.665,0.14346892811104894,0.9627777777777778,0.02845471458112001,0.6901468008255933,0.02845471458112001
139,None,0.67,0.14567848922274773,0.9633333333333333,0.025147029921137706,0.6890515691402419,0.025147029921137706
142,None,0.6599999999999999,0.15951314818673865,0.9622222222222223,0.024399509765926822,0.677771166426181,0.024399509765926822
145,None,0.6599999999999999,0.15420044674960504,0.9622222222222222,0.025766706860631233,0.6783974749320019,0.025766706860631233
148,None,0.675,0.14191155304938669,0.9638888888888889,0.023166659265179263,0.6893304814851803,0.023166659265179263
151,None,0.6799999999999999,0.15491933384829668,0.9644444444444444,0.026215316102498352,0.6987569833458929,0.026215316102498352
154,None,0.6599999999999999,0.1559914527573012,0.9622222222222222,0.023974151603973714,0.67328320802005,0.023974151603973714
157,None,0.6799999999999999,0.14757295747452437,0.9644444444444444,0.024455665213658034,0.6952395695120153,0.024455665213658034
160,None,0.6599999999999999,0.17448336437736536,0.9622222222222222,0.02324793307625958,0.6711479167285803,0.02324793307625958
163,None,0.6599999999999999,0.17448336437736536,0.9622222222222222,0.025364286915946554,0.6758883267299284,0.025364286915946554
166,None,0.67,0.17191729277636836,0.9633333333333333,0.0247345301586133,0.6845980009537385,0.0247345301586133
169,None,0.675,0.15320646925708528,0.9638888888888889,0.02432208432696982,0.6914492038176249,0.02432208432696982
172,None,0.67,0.17826322609494583,0.9633333333333333,0.024455665213658048,0.6840252339754291,0.024455665213658048
175,None,0.67,0.1858912465813158,0.9633333333333333,0.023453541035537144,0.6810556545850663,0.023453541035537144
178,None,0.6650000000000001,0.18112303982529546,0.9627777777777776,0.024713724437708508,0.6797442209206915,0.024713724437708508
181,None,0.66,0.18073922282301277,0.9622222222222222,0.02793781061577201,0.6795802255904556,0.02793781061577201
184,None,0.68,0.18135294011647257,0.9644444444444444,0.027492360829475013,0.6970480025563145,0.027492360829475013
187,None,0.6700000000000002,0.1735255344642716,0.9633333333333333,0.026215316102498352,0.6861115857826384,0.026215316102498352
190,None,0.665,0.15101508386765727,0.9627777777777778,0.026842271598760386,0.6863322981366459,0.026842271598760386
