num_features,reduction_methos,sensivity_mean,sensivity_std,specificity_mean,specificity_std,precision_mean,precision_std
187,None,0.75,0.15634719199411434,0.9722222222222221,0.01756820922315767,0.7524874686716791,0.01756820922315767
190,None,0.7550000000000001,0.13834337312964753,0.9727777777777777,0.018229221781221803,0.7615382411892708,0.018229221781221803
193,None,0.76,0.13703203194062977,0.9733333333333334,0.018294946718856977,0.766575734655557,0.018294946718856977
196,None,0.76,0.14491376746189438,0.9733333333333333,0.0163131226263298,0.762261070991048,0.0163131226263298
1,PCA,0.28,0.3207629792991842,0.9199999999999999,0.09136970229004059,0.1981727900323726,0.09136970229004059
4,PCA,0.43499999999999994,0.27693761832666297,0.9372222222222222,0.028090828578127797,0.4041751288303012,0.028090828578127797
7,PCA,0.41000000000000003,0.2786873995477131,0.9344444444444445,0.03226689113277704,0.36638188535602334,0.03226689113277704
10,PCA,0.43999999999999995,0.2836272984824353,0.9377777777777778,0.023247933076259563,0.39221800353194214,0.023247933076259563
13,PCA,0.45,0.25819888974716115,0.9388888888888889,0.02078698548207746,0.4263122322947838,0.02078698548207746
16,PCA,0.45999999999999996,0.22827858224351907,0.9400000000000001,0.020588062384721925,0.4511597707237812,0.020588062384721925
19,PCA,0.49000000000000005,0.21447610589527213,0.9433333333333331,0.02172278266461507,0.48663107188648985,0.02172278266461507
22,PCA,0.48500000000000004,0.21864481598143495,0.9427777777777777,0.020795232649821905,0.4783575080750004,0.020795232649821905
25,PCA,0.48,0.21369760566432808,0.9422222222222223,0.025418311017442186,0.480353252412076,0.025418311017442186
28,PCA,0.495,0.22041627284148813,0.9438888888888888,0.021667458041894436,0.4872968362906443,0.021667458041894436
31,PCA,0.555,0.18325756009871277,0.9505555555555555,0.023780258322210375,0.5616207624903277,0.023780258322210375
34,PCA,0.565,0.21737065119284157,0.9516666666666665,0.023722504118370208,0.5671850574120396,0.023722504118370208
37,PCA,0.57,0.23828088000882025,0.9522222222222221,0.022253065015999718,0.5646631652661063,0.022253065015999718
40,PCA,0.565,0.23339284955247072,0.9516666666666665,0.022688019475247068,0.5584014270043681,0.022688019475247068
43,PCA,0.565,0.21479964825131556,0.9516666666666665,0.022229936932477976,0.5626648506292469,0.022229936932477976
46,PCA,0.5950000000000001,0.20743138088962768,0.9549999999999998,0.023635608206869614,0.5993447790599493,0.023635608206869614
49,PCA,0.62,0.20976176963403032,0.9577777777777776,0.02445566521365804,0.6241639392599144,0.02445566521365804
52,PCA,0.645,0.21915240764768654,0.9605555555555556,0.02637832797121393,0.6502234753550542,0.02637832797121393
55,PCA,0.6599999999999999,0.22827858224351907,0.9622222222222222,0.024539657442188813,0.6599692346809052,0.024539657442188813
58,PCA,0.705,0.1935774321097948,0.9672222222222222,0.021508603567754983,0.7062009189640769,0.021508603567754983
61,PCA,0.715,0.18112303982529543,0.9683333333333332,0.021284215575103127,0.7186111111111111,0.021284215575103127
64,PCA,0.725,0.1903943276465977,0.9694444444444443,0.019815680147252504,0.7237339191969694,0.019815680147252504
67,PCA,0.72,0.1766981104093143,0.968888888888889,0.021308370168359302,0.7255020463563,0.021308370168359302
70,PCA,0.7100000000000001,0.17919573407620815,0.9677777777777777,0.02008213586922365,0.7122849983208039,0.02008213586922365
73,PCA,0.705,0.17232076034083776,0.9672222222222222,0.01822922178122181,0.7054956765314822,0.01822922178122181
76,PCA,0.72,0.16532795690182991,0.9688888888888888,0.02098402292476341,0.7251206894240949,0.02098402292476341
79,PCA,0.72,0.17511900715418263,0.9688888888888888,0.020654582953479553,0.7231428373304803,0.020654582953479553
82,PCA,0.7150000000000001,0.18863545089227882,0.9683333333333332,0.021919230709518983,0.7183488243782361,0.021919230709518983
85,PCA,0.705,0.1847671206922078,0.9672222222222221,0.019325030145473435,0.7048834507799374,0.019325030145473435
88,PCA,0.72,0.16363916944844767,0.9688888888888888,0.01873942317136818,0.7219208895679483,0.01873942317136818
91,PCA,0.72,0.17981471945681568,0.9688888888888888,0.018369772989092224,0.7189183556717882,0.018369772989092224
94,PCA,0.735,0.19010231163478494,0.9705555555555556,0.01852777546411965,0.7336978810663022,0.01852777546411965
97,PCA,0.72,0.19888578520235062,0.968888888888889,0.019457667461575845,0.7182276838340911,0.019457667461575845
100,PCA,0.715,0.19443650777453175,0.9683333333333334,0.019431212428999516,0.7128279992393601,0.019431212428999516
103,PCA,0.7,0.21081851067789192,0.9666666666666666,0.019945054841238912,0.6963654078232083,0.019945054841238912
106,PCA,0.71,0.1940790217067951,0.9677777777777778,0.021564335745199455,0.7117120642515379,0.021564335745199455
109,PCA,0.72,0.20027758514399735,0.9688888888888888,0.01945766746157585,0.7177100069692949,0.01945766746157585
112,PCA,0.72,0.2030325644378808,0.9688888888888888,0.0196331233788127,0.7190683229813664,0.0196331233788127
115,PCA,0.715,0.1958599272723012,0.9683333333333334,0.019953649995631078,0.7137315715759988,0.019953649995631078
118,PCA,0.735,0.19300259065618783,0.9705555555555556,0.021122479070531663,0.7360359578614053,0.021122479070531663
121,PCA,0.745,0.1892235597264663,0.9716666666666667,0.025044541938969152,0.7553696741854636,0.025044541938969152
124,PCA,0.7449999999999999,0.17070116838759156,0.9716666666666667,0.02182515632383126,0.7533573864328339,0.02182515632383126
127,PCA,0.74,0.19119507199599978,0.971111111111111,0.023541109010475115,0.7476423902894491,0.023541109010475115
130,PCA,0.735,0.17167475709090788,0.9705555555555556,0.02222993693247798,0.7442301364897945,0.02222993693247798
133,PCA,0.7299999999999999,0.17191729277636836,0.97,0.021627853808379907,0.7362936285532866,0.021627853808379907
136,PCA,0.73,0.1751190071541826,0.97,0.022098420578038964,0.7373986178939739,0.022098420578038964
139,PCA,0.7249999999999999,0.1767766952966369,0.9694444444444444,0.020662882967056852,0.7317584533293242,0.020662882967056852
142,PCA,0.715,0.17328524974093373,0.9683333333333334,0.021919230709518966,0.7244430634052387,0.021919230709518966
145,PCA,0.7299999999999999,0.16532795690182991,0.97,0.01928061494047463,0.7350435022493846,0.01928061494047463
