num_features,reduction_methos,sensivity_mean,sensivity_std,specificity_mean,specificity_std,precision_mean,precision_std
1,None,0.26,0.3204163957519444,0.9177777777777777,0.09172930893651071,0.17935654025637046,0.09172930893651071
4,None,0.4149999999999999,0.2981889781106382,0.9349999999999999,0.040912935763120224,0.3309855560941334,0.040912935763120224
7,None,0.36,0.2816617356570348,0.9288888888888888,0.06101563810432914,0.30501007528596663,0.06101563810432914
10,None,0.36,0.32981476282570765,0.928888888888889,0.051373454472295424,0.26591153096416253,0.051373454472295424
13,None,0.375,0.32935121408949175,0.9305555555555556,0.05709292596099258,0.30792191853404666,0.05709292596099258
16,None,0.385,0.33420718790062615,0.9316666666666669,0.05290271113084038,0.30455503239163834,0.05290271113084038
19,None,0.39,0.3306559138036599,0.9322222222222223,0.06278842911935065,0.3284327843397611,0.06278842911935065
22,None,0.39499999999999996,0.34111744474756944,0.9327777777777777,0.059458576836285214,0.3255618134253119,0.059458576836285214
25,None,0.40499999999999997,0.3312015163679726,0.9338888888888889,0.0653391489811029,0.343506797296271,0.0653391489811029
28,None,0.40499999999999997,0.33287468446181895,0.933888888888889,0.060146711349378074,0.33548934107266787,0.060146711349378074
31,None,0.43,0.3056868404829433,0.9366666666666665,0.058513830098167414,0.4216370798097785,0.058513830098167414
34,None,0.42000000000000004,0.3441575866437415,0.9355555555555556,0.05079613089183316,0.3382837176840541,0.05079613089183316
37,None,0.4050000000000001,0.3685180532288148,0.933888888888889,0.04916657947959068,0.3215171302127824,0.04916657947959068
40,None,0.4,0.37267799624996495,0.9333333333333332,0.05111916200682318,0.3160427497872298,0.05111916200682318
43,None,0.4,0.38297084310253526,0.9333333333333333,0.04906533814626583,0.31024939972308385,0.04906533814626583
46,None,0.43,0.36606010435446257,0.9366666666666668,0.043838461419037945,0.3675770168240265,0.043838461419037945
49,None,0.43,0.3216278042154385,0.9366666666666665,0.04686319581596039,0.3902758788803414,0.04686319581596039
52,None,0.44499999999999995,0.32867579432896754,0.9383333333333332,0.046292592444432575,0.405706835896006,0.046292592444432575
55,None,0.43999999999999995,0.35103022978402054,0.9377777777777778,0.04855949640758255,0.3980619048223404,0.04855949640758255
58,None,0.45999999999999985,0.36423435679060623,0.9400000000000001,0.04877090139668599,0.4214936723557413,0.04877090139668599
61,None,0.4499999999999999,0.37193189340702326,0.9388888888888889,0.0508501119175777,0.40556644093973687,0.0508501119175777
64,None,0.43499999999999994,0.36059364633584123,0.9372222222222222,0.047865982319121834,0.3837380654449446,0.047865982319121834
67,None,0.44499999999999995,0.3616705068920544,0.9383333333333332,0.04455618668928939,0.3877191274492624,0.04455618668928939
70,None,0.44499999999999995,0.3832970997368316,0.9383333333333335,0.04193943637831986,0.3748935793140018,0.04193943637831986
73,None,0.43999999999999995,0.37401723073795523,0.9377777777777778,0.045421362123721165,0.38721837701488865,0.045421362123721165
76,None,0.43999999999999995,0.37401723073795523,0.9377777777777776,0.04349290026100645,0.37267392528123544,0.04349290026100645
79,None,0.4499999999999999,0.36742346141747667,0.9388888888888889,0.04327156090943675,0.3893187830687831,0.04327156090943675
82,None,0.4549999999999999,0.363967336751833,0.9394444444444444,0.04258856663742574,0.39880015665928126,0.04258856663742574
85,None,0.46499999999999997,0.3636619309193636,0.9405555555555555,0.04099667088093393,0.4088363899191988,0.04099667088093393
88,None,0.45999999999999996,0.36727222722238184,0.9399999999999998,0.04269713418356918,0.40826577685660875,0.04269713418356918
91,None,0.45500000000000007,0.3609016486523718,0.9394444444444444,0.042021126047424674,0.4048584189654213,0.042021126047424674
94,None,0.45000000000000007,0.3666666666666667,0.9388888888888888,0.04327156090943675,0.3982163940845155,0.04327156090943675
97,None,0.45999999999999996,0.36193922141707713,0.9399999999999998,0.03891533492315169,0.401728377831319,0.03891533492315169
100,None,0.45999999999999996,0.3611709352155077,0.9399999999999998,0.03838295232009367,0.39788138761822966,0.03838295232009367
103,None,0.46499999999999986,0.3697221178729296,0.9405555555555555,0.039200690064192946,0.40719906881671586,0.039200690064192946
106,None,0.45999999999999985,0.3687817782917155,0.9399999999999998,0.03793359297502035,0.49006988654047473,0.03793359297502035
109,None,0.465,0.3590496715869082,0.9405555555555555,0.03694896936923356,0.4928486927016339,0.03694896936923356
112,None,0.46499999999999997,0.3480501241041136,0.9405555555555555,0.035141298165587,0.448525151319269,0.035141298165587
115,None,0.4699999999999999,0.36301209040165283,0.9411111111111111,0.03850783327576305,0.5012465352248634,0.03850783327576305
118,None,0.47000000000000003,0.3720812336633554,0.9411111111111111,0.03903851286830033,0.4909448271290377,0.03903851286830033
121,None,0.46499999999999997,0.3567211796347393,0.9405555555555555,0.037501714638440785,0.45067928803222923,0.037501714638440785
124,None,0.46499999999999997,0.3567211796347393,0.9405555555555555,0.039462263406907616,0.4486128027459297,0.039462263406907616
127,None,0.4699999999999999,0.3544949458972112,0.9411111111111111,0.040078797558277875,0.45435237277342544,0.040078797558277875
130,None,0.48,0.35213633723318016,0.9422222222222223,0.03921381017056718,0.4833837202459493,0.03921381017056718
133,None,0.47000000000000003,0.3457680661303984,0.9411111111111111,0.038862424857999026,0.47225310826317013,0.038862424857999026
136,None,0.46499999999999997,0.34160568561492716,0.9405555555555555,0.04074494927757761,0.4503544485251802,0.04074494927757761
139,None,0.46499999999999997,0.34160568561492716,0.9405555555555555,0.04032192131856197,0.4492243138656337,0.04032192131856197
142,None,0.4600000000000001,0.3470510689285432,0.9399999999999998,0.040975753143523946,0.45037881210217534,0.040975753143523946
145,None,0.475,0.33103373443402007,0.9416666666666667,0.04265293631955934,0.4796252310907483,0.04265293631955934
148,None,0.48,0.3343318378165289,0.9422222222222223,0.0417550502929371,0.47968620268620266,0.0417550502929371
151,None,0.485,0.31976553910638966,0.9427777777777777,0.04132991489912934,0.4822470175168826,0.04132991489912934
154,None,0.4800000000000001,0.3181543999730669,0.9422222222222223,0.04264891606069564,0.4743597706641184,0.04264891606069564
157,None,0.475,0.31819805153394637,0.9416666666666667,0.04376408258554247,0.4707525819606525,0.04376408258554247
160,None,0.4600000000000001,0.32041639575194447,0.9399999999999998,0.039003358864891174,0.4445154152315278,0.039003358864891174
163,None,0.45000000000000007,0.31446603773522014,0.9388888888888889,0.03666479606152468,0.43191709332793204,0.03666479606152468
166,None,0.4700000000000001,0.30203016773531455,0.941111111111111,0.041755050292937086,0.4737129337283833,0.041755050292937086
169,None,0.465,0.30372685096974883,0.9405555555555555,0.04040688121326262,0.46467889598324386,0.04040688121326262
172,None,0.47000000000000003,0.3128720008068617,0.941111111111111,0.04117612476944383,0.46954973679023954,0.04117612476944383
175,None,0.4800000000000001,0.3074988708199683,0.9422222222222221,0.04272924936989505,0.4907661813966436,0.04272924936989505
178,None,0.4800000000000001,0.3074988708199683,0.9422222222222223,0.04134235929592837,0.4882750855155883,0.04134235929592837
181,None,0.475,0.3066394915495683,0.9416666666666667,0.03930552829035393,0.4793382725543851,0.03930552829035393
184,None,0.4700000000000001,0.30659419433511786,0.941111111111111,0.03895056837077008,0.47081076603135424,0.03895056837077008
187,None,0.4750000000000001,0.3011551833265442,0.9416666666666667,0.04092969649129692,0.4787263014763014,0.04092969649129692
190,None,0.475,0.3129163892586431,0.9416666666666667,0.04297333846619366,0.4791117130518135,0.04297333846619366
193,None,0.48,0.3093002855909879,0.9422222222222221,0.041672839048993195,0.48071048192999416,0.041672839048993195
196,None,0.475,0.31819805153394637,0.9416666666666667,0.039566408554113884,0.46229215229215226,0.039566408554113884
