label,num_features,reduction_methos,sensivity,specificity,precision
blues,34,LDA,0.7,0.8166666666666667,0.2978723404255319
blues,37,LDA,0.7,0.8277777777777777,0.3111111111111111
blues,40,LDA,0.7,0.8666666666666667,0.3684210526315789
blues,43,LDA,0.7,0.8444444444444444,0.3333333333333333
blues,46,LDA,0.7,0.85,0.34146341463414637
blues,49,LDA,0.75,0.8111111111111111,0.30612244897959184
blues,52,LDA,0.7,0.8555555555555555,0.35
blues,55,LDA,0.7,0.8277777777777777,0.3111111111111111
blues,58,LDA,0.7,0.8222222222222222,0.30434782608695654
blues,61,LDA,0.7,0.8444444444444444,0.3333333333333333
blues,64,LDA,0.7,0.8666666666666667,0.3684210526315789
blues,67,LDA,0.7,0.8611111111111112,0.358974358974359
blues,70,LDA,0.75,0.8666666666666667,0.38461538461538464
blues,73,LDA,0.7,0.9,0.4375
blues,76,LDA,0.7,0.9055555555555556,0.45161290322580644
blues,79,LDA,0.75,0.8888888888888888,0.42857142857142855
blues,82,LDA,0.8,0.8888888888888888,0.4444444444444444
blues,85,LDA,0.75,0.8944444444444445,0.4411764705882353
blues,88,LDA,0.75,0.8944444444444445,0.4411764705882353
blues,91,LDA,0.75,0.8833333333333333,0.4166666666666667
blues,94,LDA,0.75,0.8888888888888888,0.42857142857142855
blues,97,LDA,0.75,0.9,0.45454545454545453
blues,100,LDA,0.75,0.9,0.45454545454545453
blues,103,LDA,0.75,0.9055555555555556,0.46875
blues,106,LDA,0.7,0.9,0.4375
blues,109,LDA,0.7,0.9055555555555556,0.45161290322580644
blues,112,LDA,0.7,0.9166666666666666,0.4827586206896552
blues,115,LDA,0.7,0.9166666666666666,0.4827586206896552
blues,118,LDA,0.8,0.9166666666666666,0.5161290322580645
blues,121,LDA,0.8,0.9166666666666666,0.5161290322580645
blues,124,LDA,0.75,0.9,0.45454545454545453
blues,127,LDA,0.75,0.9111111111111111,0.4838709677419355
blues,130,LDA,0.75,0.9111111111111111,0.4838709677419355
blues,133,LDA,0.75,0.9111111111111111,0.4838709677419355
blues,136,LDA,0.75,0.9111111111111111,0.4838709677419355
blues,139,LDA,0.75,0.9111111111111111,0.4838709677419355
blues,142,LDA,0.8,0.9166666666666666,0.5161290322580645
blues,145,LDA,0.75,0.9166666666666666,0.5
blues,148,LDA,0.75,0.9111111111111111,0.4838709677419355
blues,151,LDA,0.75,0.9055555555555556,0.46875
blues,154,LDA,0.75,0.9055555555555556,0.46875
blues,157,LDA,0.75,0.9055555555555556,0.46875
blues,160,LDA,0.75,0.9,0.45454545454545453
blues,163,LDA,0.8,0.9,0.47058823529411764
blues,166,LDA,0.8,0.9055555555555556,0.48484848484848486
blues,169,LDA,0.8,0.9055555555555556,0.48484848484848486
blues,172,LDA,0.8,0.9055555555555556,0.48484848484848486
blues,175,LDA,0.85,0.9055555555555556,0.5
blues,178,LDA,0.85,0.9055555555555556,0.5
blues,181,LDA,0.8,0.9,0.47058823529411764
blues,184,LDA,0.85,0.9111111111111111,0.5151515151515151
blues,187,LDA,0.85,0.9222222222222223,0.5483870967741935
blues,190,LDA,0.85,0.9166666666666666,0.53125
blues,193,LDA,0.85,0.9166666666666666,0.53125
blues,196,LDA,0.85,0.9166666666666666,0.53125
classical,1,None,0.95,0.8166666666666667,0.36538461538461536
classical,4,None,0.95,0.8777777777777778,0.4634146341463415
classical,7,None,0.95,0.9222222222222223,0.5757575757575758
classical,10,None,0.95,0.9,0.5135135135135135
classical,13,None,0.95,0.8944444444444445,0.5
classical,16,None,0.95,0.8777777777777778,0.4634146341463415
classical,19,None,0.95,0.8777777777777778,0.4634146341463415
classical,22,None,0.95,0.8888888888888888,0.48717948717948717
classical,25,None,0.95,0.8888888888888888,0.48717948717948717
classical,28,None,0.95,0.8722222222222222,0.4523809523809524
classical,31,None,0.95,0.8722222222222222,0.4523809523809524
classical,34,None,0.95,0.8833333333333333,0.475
classical,37,None,0.95,0.8833333333333333,0.475
classical,40,None,0.95,0.8777777777777778,0.4634146341463415
classical,43,None,0.95,0.8722222222222222,0.4523809523809524
classical,46,None,0.95,0.8722222222222222,0.4523809523809524
classical,49,None,0.95,0.8722222222222222,0.4523809523809524
classical,52,None,0.95,0.8777777777777778,0.4634146341463415
classical,55,None,0.95,0.8777777777777778,0.4634146341463415
classical,58,None,0.95,0.8777777777777778,0.4634146341463415
classical,61,None,0.95,0.8777777777777778,0.4634146341463415
classical,64,None,0.95,0.8888888888888888,0.48717948717948717
classical,67,None,0.95,0.9,0.5135135135135135
